"","ID_rispondente","blocco","ID_domanda","alternativa","dolce","bottiglia","salame","torrone","cioccolatini","miele","grana","prezzo","destinatario","anni","occupazione","genere","provincia","team","scelta"
"1649",69,"1",6,"2","panettone","passito","0","1","0","1","0",10,"Famiglia del partner",24,"Studente","M","VR","Team Pandoro","0"
"1650",69,"1",6,"3","panettone","passito","1","1","1","1","1",10,"Famiglia del partner",24,"Studente","M","VR","Team Pandoro","1"
"1651",69,"1",7,"1","panettone","spumante","0","1","1","1","0",13,"Famiglia del partner",24,"Studente","M","VR","Team Pandoro","0"
"1652",69,"1",7,"2","panettone","spumante","1","1","0","1","1",13,"Famiglia del partner",24,"Studente","M","VR","Team Pandoro","1"
"1653",69,"1",7,"3","pandoro","passito","0","0","1","0","0",16,"Famiglia del partner",24,"Studente","M","VR","Team Pandoro","0"
"1654",69,"1",8,"1","pandoro","passito","0","0","0","1","1",16,"Famiglia del partner",24,"Studente","M","VR","Team Pandoro","0"
"1655",69,"1",8,"2","pandoro","spumante","0","0","1","1","1",13,"Famiglia del partner",24,"Studente","M","VR","Team Pandoro","1"
"1656",69,"1",8,"3","pandoro","passito","0","1","0","0","1",20,"Famiglia del partner",24,"Studente","M","VR","Team Pandoro","0"
"1657",70,"1",1,"1","panettone","passito","1","1","0","0","0",10,"Parente",26,"Studente","M","VI","Team Pandoro","1"
"1658",70,"1",1,"2","pandoro","passito","1","0","1","1","0",10,"Parente",26,"Studente","M","VI","Team Pandoro","0"
"1659",70,"1",1,"3","panettone","spumante","0","1","0","0","1",13,"Parente",26,"Studente","M","VI","Team Pandoro","0"
"1660",70,"1",2,"1","panettone","passito","1","0","1","0","1",13,"Parente",26,"Studente","M","VI","Team Pandoro","0"
"1661",70,"1",2,"2","pandoro","spumante","0","1","1","0","1",10,"Parente",26,"Studente","M","VI","Team Pandoro","1"
"1662",70,"1",2,"3","pandoro","spumante","1","1","1","1","1",16,"Parente",26,"Studente","M","VI","Team Pandoro","0"
"1663",70,"1",3,"1","panettone","passito","1","1","1","1","1",16,"Parente",26,"Studente","M","VI","Team Pandoro","0"
"1664",70,"1",3,"2","panettone","spumante","1","0","1","1","0",16,"Parente",26,"Studente","M","VI","Team Pandoro","0"
"1665",70,"1",3,"3","panettone","spumante","0","0","1","0","0",10,"Parente",26,"Studente","M","VI","Team Pandoro","1"
"1666",70,"1",4,"1","panettone","passito","1","0","0","1","0",20,"Parente",26,"Studente","M","VI","Team Pandoro","0"
"1667",70,"1",4,"2","pandoro","passito","1","1","1","0","0",13,"Parente",26,"Studente","M","VI","Team Pandoro","0"
"1668",70,"1",4,"3","pandoro","spumante","1","0","1","0","1",13,"Parente",26,"Studente","M","VI","Team Pandoro","1"
"1669",70,"1",5,"1","panettone","spumante","0","0","0","1","1",10,"Parente",26,"Studente","M","VI","Team Pandoro","1"
"1670",70,"1",5,"2","pandoro","spumante","0","0","0","0","0",20,"Parente",26,"Studente","M","VI","Team Pandoro","0"
"1671",70,"1",5,"3","pandoro","spumante","1","1","0","0","0",10,"Parente",26,"Studente","M","VI","Team Pandoro","0"
"1672",70,"1",6,"1","pandoro","spumante","1","1","0","0","0",16,"Parente",26,"Studente","M","VI","Team Pandoro","0"
"1673",70,"1",6,"2","panettone","passito","0","1","0","1","0",10,"Parente",26,"Studente","M","VI","Team Pandoro","1"
"1674",70,"1",6,"3","panettone","passito","1","1","1","1","1",10,"Parente",26,"Studente","M","VI","Team Pandoro","0"
"1675",70,"1",7,"1","panettone","spumante","0","1","1","1","0",13,"Parente",26,"Studente","M","VI","Team Pandoro","0"
"1676",70,"1",7,"2","panettone","spumante","1","1","0","1","1",13,"Parente",26,"Studente","M","VI","Team Pandoro","1"
"1677",70,"1",7,"3","pandoro","passito","0","0","1","0","0",16,"Parente",26,"Studente","M","VI","Team Pandoro","0"
"1678",70,"1",8,"1","pandoro","passito","0","0","0","1","1",16,"Parente",26,"Studente","M","VI","Team Pandoro","0"
"1679",70,"1",8,"2","pandoro","spumante","0","0","1","1","1",13,"Parente",26,"Studente","M","VI","Team Pandoro","1"
"1680",70,"1",8,"3","pandoro","passito","0","1","0","0","1",20,"Parente",26,"Studente","M","VI","Team Pandoro","0"
"1681",71,"1",1,"1","panettone","passito","1","1","0","0","0",10,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","0"
"1682",71,"1",1,"2","pandoro","passito","1","0","1","1","0",10,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","1"
"1683",71,"1",1,"3","panettone","spumante","0","1","0","0","1",13,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","0"
"1684",71,"1",2,"1","panettone","passito","1","0","1","0","1",13,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","0"
"1685",71,"1",2,"2","pandoro","spumante","0","1","1","0","1",10,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","1"
"1686",71,"1",2,"3","pandoro","spumante","1","1","1","1","1",16,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","0"
"1687",71,"1",3,"1","panettone","passito","1","1","1","1","1",16,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","1"
"1688",71,"1",3,"2","panettone","spumante","1","0","1","1","0",16,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","0"
"1689",71,"1",3,"3","panettone","spumante","0","0","1","0","0",10,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","0"
"1690",71,"1",4,"1","panettone","passito","1","0","0","1","0",20,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","0"
"1691",71,"1",4,"2","pandoro","passito","1","1","1","0","0",13,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","0"
"1692",71,"1",4,"3","pandoro","spumante","1","0","1","0","1",13,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","1"
"1693",71,"1",5,"1","panettone","spumante","0","0","0","1","1",10,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","0"
"1694",71,"1",5,"2","pandoro","spumante","0","0","0","0","0",20,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","0"
"1695",71,"1",5,"3","pandoro","spumante","1","1","0","0","0",10,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","1"
"1696",71,"1",6,"1","pandoro","spumante","1","1","0","0","0",16,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","0"
"1697",71,"1",6,"2","panettone","passito","0","1","0","1","0",10,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","0"
"1698",71,"1",6,"3","panettone","passito","1","1","1","1","1",10,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","1"
"1699",71,"1",7,"1","panettone","spumante","0","1","1","1","0",13,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","0"
"1700",71,"1",7,"2","panettone","spumante","1","1","0","1","1",13,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","1"
"1701",71,"1",7,"3","pandoro","passito","0","0","1","0","0",16,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","0"
"1702",71,"1",8,"1","pandoro","passito","0","0","0","1","1",16,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","0"
"1703",71,"1",8,"2","pandoro","spumante","0","0","1","1","1",13,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","1"
"1704",71,"1",8,"3","pandoro","passito","0","1","0","0","1",20,"Famiglia del partner",24,"Studente","M","TN","Team Pandoro","0"
"1705",72,"1",1,"1","panettone","passito","1","1","0","0","0",10,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","0"
"1706",72,"1",1,"2","pandoro","passito","1","0","1","1","0",10,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","0"
"1707",72,"1",1,"3","panettone","spumante","0","1","0","0","1",13,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","1"
"1708",72,"1",2,"1","panettone","passito","1","0","1","0","1",13,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","0"
"1709",72,"1",2,"2","pandoro","spumante","0","1","1","0","1",10,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","1"
"1710",72,"1",2,"3","pandoro","spumante","1","1","1","1","1",16,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","0"
"1711",72,"1",3,"1","panettone","passito","1","1","1","1","1",16,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","1"
"1712",72,"1",3,"2","panettone","spumante","1","0","1","1","0",16,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","0"
"1713",72,"1",3,"3","panettone","spumante","0","0","1","0","0",10,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","0"
"1714",72,"1",4,"1","panettone","passito","1","0","0","1","0",20,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","0"
"1715",72,"1",4,"2","pandoro","passito","1","1","1","0","0",13,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","1"
"1716",72,"1",4,"3","pandoro","spumante","1","0","1","0","1",13,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","0"
"1717",72,"1",5,"1","panettone","spumante","0","0","0","1","1",10,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","0"
"1718",72,"1",5,"2","pandoro","spumante","0","0","0","0","0",20,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","0"
"1719",72,"1",5,"3","pandoro","spumante","1","1","0","0","0",10,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","1"
"1720",72,"1",6,"1","pandoro","spumante","1","1","0","0","0",16,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","1"
"1721",72,"1",6,"2","panettone","passito","0","1","0","1","0",10,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","0"
"1722",72,"1",6,"3","panettone","passito","1","1","1","1","1",10,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","0"
"1723",72,"1",7,"1","panettone","spumante","0","1","1","1","0",13,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","0"
"1724",72,"1",7,"2","panettone","spumante","1","1","0","1","1",13,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","1"
"1725",72,"1",7,"3","pandoro","passito","0","0","1","0","0",16,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","0"
"1726",72,"1",8,"1","pandoro","passito","0","0","0","1","1",16,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","0"
"1727",72,"1",8,"2","pandoro","spumante","0","0","1","1","1",13,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","1"
"1728",72,"1",8,"3","pandoro","passito","0","1","0","0","1",20,"Famiglia del partner",22,"Studente","M","VR","Team Pandoro","0"
"1729",73,"1",1,"1","panettone","passito","1","1","0","0","0",10,"Parente",24,"Studente","M","VR","Team Pandoro","0"
"1730",73,"1",1,"2","pandoro","passito","1","0","1","1","0",10,"Parente",24,"Studente","M","VR","Team Pandoro","1"
"1731",73,"1",1,"3","panettone","spumante","0","1","0","0","1",13,"Parente",24,"Studente","M","VR","Team Pandoro","0"
"1732",73,"1",2,"1","panettone","passito","1","0","1","0","1",13,"Parente",24,"Studente","M","VR","Team Pandoro","0"
"1733",73,"1",2,"2","pandoro","spumante","0","1","1","0","1",10,"Parente",24,"Studente","M","VR","Team Pandoro","0"
"1734",73,"1",2,"3","pandoro","spumante","1","1","1","1","1",16,"Parente",24,"Studente","M","VR","Team Pandoro","1"
"1735",73,"1",3,"1","panettone","passito","1","1","1","1","1",16,"Parente",24,"Studente","M","VR","Team Pandoro","0"
"1736",73,"1",3,"2","panettone","spumante","1","0","1","1","0",16,"Parente",24,"Studente","M","VR","Team Pandoro","1"
"1737",73,"1",3,"3","panettone","spumante","0","0","1","0","0",10,"Parente",24,"Studente","M","VR","Team Pandoro","0"
"1738",73,"1",4,"1","panettone","passito","1","0","0","1","0",20,"Parente",24,"Studente","M","VR","Team Pandoro","0"
"1739",73,"1",4,"2","pandoro","passito","1","1","1","0","0",13,"Parente",24,"Studente","M","VR","Team Pandoro","0"
"1740",73,"1",4,"3","pandoro","spumante","1","0","1","0","1",13,"Parente",24,"Studente","M","VR","Team Pandoro","1"
"1741",73,"1",5,"1","panettone","spumante","0","0","0","1","1",10,"Parente",24,"Studente","M","VR","Team Pandoro","0"
"1742",73,"1",5,"2","pandoro","spumante","0","0","0","0","0",20,"Parente",24,"Studente","M","VR","Team Pandoro","0"
"1743",73,"1",5,"3","pandoro","spumante","1","1","0","0","0",10,"Parente",24,"Studente","M","VR","Team Pandoro","1"
"1744",73,"1",6,"1","pandoro","spumante","1","1","0","0","0",16,"Parente",24,"Studente","M","VR","Team Pandoro","1"
"1745",73,"1",6,"2","panettone","passito","0","1","0","1","0",10,"Parente",24,"Studente","M","VR","Team Pandoro","0"
"1746",73,"1",6,"3","panettone","passito","1","1","1","1","1",10,"Parente",24,"Studente","M","VR","Team Pandoro","0"
"1747",73,"1",7,"1","panettone","spumante","0","1","1","1","0",13,"Parente",24,"Studente","M","VR","Team Pandoro","0"
"1748",73,"1",7,"2","panettone","spumante","1","1","0","1","1",13,"Parente",24,"Studente","M","VR","Team Pandoro","1"
"1749",73,"1",7,"3","pandoro","passito","0","0","1","0","0",16,"Parente",24,"Studente","M","VR","Team Pandoro","0"
"1750",73,"1",8,"1","pandoro","passito","0","0","0","1","1",16,"Parente",24,"Studente","M","VR","Team Pandoro","0"
"1751",73,"1",8,"2","pandoro","spumante","0","0","1","1","1",13,"Parente",24,"Studente","M","VR","Team Pandoro","1"
"1752",73,"1",8,"3","pandoro","passito","0","1","0","0","1",20,"Parente",24,"Studente","M","VR","Team Pandoro","0"
"1753",74,"1",1,"1","panettone","passito","1","1","0","0","0",10,"Collega",23,"Studente","F","BA","Team Panettone","0"
"1754",74,"1",1,"2","pandoro","passito","1","0","1","1","0",10,"Collega",23,"Studente","F","BA","Team Panettone","1"
"1755",74,"1",1,"3","panettone","spumante","0","1","0","0","1",13,"Collega",23,"Studente","F","BA","Team Panettone","0"
"1756",74,"1",2,"1","panettone","passito","1","0","1","0","1",13,"Collega",23,"Studente","F","BA","Team Panettone","1"
"1757",74,"1",2,"2","pandoro","spumante","0","1","1","0","1",10,"Collega",23,"Studente","F","BA","Team Panettone","0"
"1758",74,"1",2,"3","pandoro","spumante","1","1","1","1","1",16,"Collega",23,"Studente","F","BA","Team Panettone","0"
"1759",74,"1",3,"1","panettone","passito","1","1","1","1","1",16,"Collega",23,"Studente","F","BA","Team Panettone","1"
"1760",74,"1",3,"2","panettone","spumante","1","0","1","1","0",16,"Collega",23,"Studente","F","BA","Team Panettone","0"
"1761",74,"1",3,"3","panettone","spumante","0","0","1","0","0",10,"Collega",23,"Studente","F","BA","Team Panettone","0"
"1762",74,"1",4,"1","panettone","passito","1","0","0","1","0",20,"Collega",23,"Studente","F","BA","Team Panettone","0"
"1763",74,"1",4,"2","pandoro","passito","1","1","1","0","0",13,"Collega",23,"Studente","F","BA","Team Panettone","1"
"1764",74,"1",4,"3","pandoro","spumante","1","0","1","0","1",13,"Collega",23,"Studente","F","BA","Team Panettone","0"
"1765",74,"1",5,"1","panettone","spumante","0","0","0","1","1",10,"Collega",23,"Studente","F","BA","Team Panettone","1"
"1766",74,"1",5,"2","pandoro","spumante","0","0","0","0","0",20,"Collega",23,"Studente","F","BA","Team Panettone","0"
"1767",74,"1",5,"3","pandoro","spumante","1","1","0","0","0",10,"Collega",23,"Studente","F","BA","Team Panettone","0"
"1768",74,"1",6,"1","pandoro","spumante","1","1","0","0","0",16,"Collega",23,"Studente","F","BA","Team Panettone","0"
"1769",74,"1",6,"2","panettone","passito","0","1","0","1","0",10,"Collega",23,"Studente","F","BA","Team Panettone","0"
"1770",74,"1",6,"3","panettone","passito","1","1","1","1","1",10,"Collega",23,"Studente","F","BA","Team Panettone","1"
"1771",74,"1",7,"1","panettone","spumante","0","1","1","1","0",13,"Collega",23,"Studente","F","BA","Team Panettone","1"
"1772",74,"1",7,"2","panettone","spumante","1","1","0","1","1",13,"Collega",23,"Studente","F","BA","Team Panettone","0"
"1773",74,"1",7,"3","pandoro","passito","0","0","1","0","0",16,"Collega",23,"Studente","F","BA","Team Panettone","0"
"1774",74,"1",8,"1","pandoro","passito","0","0","0","1","1",16,"Collega",23,"Studente","F","BA","Team Panettone","0"
"1775",74,"1",8,"2","pandoro","spumante","0","0","1","1","1",13,"Collega",23,"Studente","F","BA","Team Panettone","1"
"1776",74,"1",8,"3","pandoro","passito","0","1","0","0","1",20,"Collega",23,"Studente","F","BA","Team Panettone","0"
"1777",75,"1",1,"1","panettone","passito","1","1","0","0","0",10,"Collega",25,"Lavoratore","M","VR","Team Pandoro","0"
"1778",75,"1",1,"2","pandoro","passito","1","0","1","1","0",10,"Collega",25,"Lavoratore","M","VR","Team Pandoro","1"
"1779",75,"1",1,"3","panettone","spumante","0","1","0","0","1",13,"Collega",25,"Lavoratore","M","VR","Team Pandoro","0"
"1780",75,"1",2,"1","panettone","passito","1","0","1","0","1",13,"Collega",25,"Lavoratore","M","VR","Team Pandoro","0"
"1781",75,"1",2,"2","pandoro","spumante","0","1","1","0","1",10,"Collega",25,"Lavoratore","M","VR","Team Pandoro","1"
"1782",75,"1",2,"3","pandoro","spumante","1","1","1","1","1",16,"Collega",25,"Lavoratore","M","VR","Team Pandoro","0"
"1783",75,"1",3,"1","panettone","passito","1","1","1","1","1",16,"Collega",25,"Lavoratore","M","VR","Team Pandoro","0"
"1784",75,"1",3,"2","panettone","spumante","1","0","1","1","0",16,"Collega",25,"Lavoratore","M","VR","Team Pandoro","1"
"1785",75,"1",3,"3","panettone","spumante","0","0","1","0","0",10,"Collega",25,"Lavoratore","M","VR","Team Pandoro","0"
"1786",75,"1",4,"1","panettone","passito","1","0","0","1","0",20,"Collega",25,"Lavoratore","M","VR","Team Pandoro","0"
"1787",75,"1",4,"2","pandoro","passito","1","1","1","0","0",13,"Collega",25,"Lavoratore","M","VR","Team Pandoro","1"
"1788",75,"1",4,"3","pandoro","spumante","1","0","1","0","1",13,"Collega",25,"Lavoratore","M","VR","Team Pandoro","0"
"1789",75,"1",5,"1","panettone","spumante","0","0","0","1","1",10,"Collega",25,"Lavoratore","M","VR","Team Pandoro","0"
"1790",75,"1",5,"2","pandoro","spumante","0","0","0","0","0",20,"Collega",25,"Lavoratore","M","VR","Team Pandoro","0"
"1791",75,"1",5,"3","pandoro","spumante","1","1","0","0","0",10,"Collega",25,"Lavoratore","M","VR","Team Pandoro","1"
"1792",75,"1",6,"1","pandoro","spumante","1","1","0","0","0",16,"Collega",25,"Lavoratore","M","VR","Team Pandoro","1"
"1793",75,"1",6,"2","panettone","passito","0","1","0","1","0",10,"Collega",25,"Lavoratore","M","VR","Team Pandoro","0"
"1794",75,"1",6,"3","panettone","passito","1","1","1","1","1",10,"Collega",25,"Lavoratore","M","VR","Team Pandoro","0"
"1795",75,"1",7,"1","panettone","spumante","0","1","1","1","0",13,"Collega",25,"Lavoratore","M","VR","Team Pandoro","0"
"1796",75,"1",7,"2","panettone","spumante","1","1","0","1","1",13,"Collega",25,"Lavoratore","M","VR","Team Pandoro","1"
"1797",75,"1",7,"3","pandoro","passito","0","0","1","0","0",16,"Collega",25,"Lavoratore","M","VR","Team Pandoro","0"
"1798",75,"1",8,"1","pandoro","passito","0","0","0","1","1",16,"Collega",25,"Lavoratore","M","VR","Team Pandoro","0"
"1799",75,"1",8,"2","pandoro","spumante","0","0","1","1","1",13,"Collega",25,"Lavoratore","M","VR","Team Pandoro","0"
"1800",75,"1",8,"3","pandoro","passito","0","1","0","0","1",20,"Collega",25,"Lavoratore","M","VR","Team Pandoro","1"
"1801",76,"1",1,"1","panettone","passito","1","1","0","0","0",10,"Collega",24,"Studente","F","VR","Team Pandoro","0"
"1802",76,"1",1,"2","pandoro","passito","1","0","1","1","0",10,"Collega",24,"Studente","F","VR","Team Pandoro","1"
"1803",76,"1",1,"3","panettone","spumante","0","1","0","0","1",13,"Collega",24,"Studente","F","VR","Team Pandoro","0"
"1804",76,"1",2,"1","panettone","passito","1","0","1","0","1",13,"Collega",24,"Studente","F","VR","Team Pandoro","0"
"1805",76,"1",2,"2","pandoro","spumante","0","1","1","0","1",10,"Collega",24,"Studente","F","VR","Team Pandoro","1"
"1806",76,"1",2,"3","pandoro","spumante","1","1","1","1","1",16,"Collega",24,"Studente","F","VR","Team Pandoro","0"
"1807",76,"1",3,"1","panettone","passito","1","1","1","1","1",16,"Collega",24,"Studente","F","VR","Team Pandoro","0"
"1808",76,"1",3,"2","panettone","spumante","1","0","1","1","0",16,"Collega",24,"Studente","F","VR","Team Pandoro","1"
"1809",76,"1",3,"3","panettone","spumante","0","0","1","0","0",10,"Collega",24,"Studente","F","VR","Team Pandoro","0"
"1810",76,"1",4,"1","panettone","passito","1","0","0","1","0",20,"Collega",24,"Studente","F","VR","Team Pandoro","0"
"1811",76,"1",4,"2","pandoro","passito","1","1","1","0","0",13,"Collega",24,"Studente","F","VR","Team Pandoro","0"
"1812",76,"1",4,"3","pandoro","spumante","1","0","1","0","1",13,"Collega",24,"Studente","F","VR","Team Pandoro","1"
"1813",76,"1",5,"1","panettone","spumante","0","0","0","1","1",10,"Collega",24,"Studente","F","VR","Team Pandoro","0"
"1814",76,"1",5,"2","pandoro","spumante","0","0","0","0","0",20,"Collega",24,"Studente","F","VR","Team Pandoro","1"
"1815",76,"1",5,"3","pandoro","spumante","1","1","0","0","0",10,"Collega",24,"Studente","F","VR","Team Pandoro","0"
"1816",76,"1",6,"1","pandoro","spumante","1","1","0","0","0",16,"Collega",24,"Studente","F","VR","Team Pandoro","1"
"1817",76,"1",6,"2","panettone","passito","0","1","0","1","0",10,"Collega",24,"Studente","F","VR","Team Pandoro","0"
"1818",76,"1",6,"3","panettone","passito","1","1","1","1","1",10,"Collega",24,"Studente","F","VR","Team Pandoro","0"
"1819",76,"1",7,"1","panettone","spumante","0","1","1","1","0",13,"Collega",24,"Studente","F","VR","Team Pandoro","0"
"1820",76,"1",7,"2","panettone","spumante","1","1","0","1","1",13,"Collega",24,"Studente","F","VR","Team Pandoro","0"
"1821",76,"1",7,"3","pandoro","passito","0","0","1","0","0",16,"Collega",24,"Studente","F","VR","Team Pandoro","1"
"1822",76,"1",8,"1","pandoro","passito","0","0","0","1","1",16,"Collega",24,"Studente","F","VR","Team Pandoro","1"
"1823",76,"1",8,"2","pandoro","spumante","0","0","1","1","1",13,"Collega",24,"Studente","F","VR","Team Pandoro","0"
"1824",76,"1",8,"3","pandoro","passito","0","1","0","0","1",20,"Collega",24,"Studente","F","VR","Team Pandoro","0"
"1825",77,"1",1,"1","panettone","passito","1","1","0","0","0",10,"Collega",25,"Studente","F","TN","Team Panettone","0"
"1826",77,"1",1,"2","pandoro","passito","1","0","1","1","0",10,"Collega",25,"Studente","F","TN","Team Panettone","0"
"1827",77,"1",1,"3","panettone","spumante","0","1","0","0","1",13,"Collega",25,"Studente","F","TN","Team Panettone","1"
"1828",77,"1",2,"1","panettone","passito","1","0","1","0","1",13,"Collega",25,"Studente","F","TN","Team Panettone","1"
"1829",77,"1",2,"2","pandoro","spumante","0","1","1","0","1",10,"Collega",25,"Studente","F","TN","Team Panettone","0"
"1830",77,"1",2,"3","pandoro","spumante","1","1","1","1","1",16,"Collega",25,"Studente","F","TN","Team Panettone","0"
"1831",77,"1",3,"1","panettone","passito","1","1","1","1","1",16,"Collega",25,"Studente","F","TN","Team Panettone","1"
"1832",77,"1",3,"2","panettone","spumante","1","0","1","1","0",16,"Collega",25,"Studente","F","TN","Team Panettone","0"
"1833",77,"1",3,"3","panettone","spumante","0","0","1","0","0",10,"Collega",25,"Studente","F","TN","Team Panettone","0"
"1834",77,"1",4,"1","panettone","passito","1","0","0","1","0",20,"Collega",25,"Studente","F","TN","Team Panettone","1"
"1835",77,"1",4,"2","pandoro","passito","1","1","1","0","0",13,"Collega",25,"Studente","F","TN","Team Panettone","0"
"1836",77,"1",4,"3","pandoro","spumante","1","0","1","0","1",13,"Collega",25,"Studente","F","TN","Team Panettone","0"
"1837",77,"1",5,"1","panettone","spumante","0","0","0","1","1",10,"Collega",25,"Studente","F","TN","Team Panettone","1"
"1838",77,"1",5,"2","pandoro","spumante","0","0","0","0","0",20,"Collega",25,"Studente","F","TN","Team Panettone","0"
"1839",77,"1",5,"3","pandoro","spumante","1","1","0","0","0",10,"Collega",25,"Studente","F","TN","Team Panettone","0"
"1840",77,"1",6,"1","pandoro","spumante","1","1","0","0","0",16,"Collega",25,"Studente","F","TN","Team Panettone","0"
"1841",77,"1",6,"2","panettone","passito","0","1","0","1","0",10,"Collega",25,"Studente","F","TN","Team Panettone","0"
"1842",77,"1",6,"3","panettone","passito","1","1","1","1","1",10,"Collega",25,"Studente","F","TN","Team Panettone","1"
"1843",77,"1",7,"1","panettone","spumante","0","1","1","1","0",13,"Collega",25,"Studente","F","TN","Team Panettone","0"
"1844",77,"1",7,"2","panettone","spumante","1","1","0","1","1",13,"Collega",25,"Studente","F","TN","Team Panettone","1"
"1845",77,"1",7,"3","pandoro","passito","0","0","1","0","0",16,"Collega",25,"Studente","F","TN","Team Panettone","0"
"1846",77,"1",8,"1","pandoro","passito","0","0","0","1","1",16,"Collega",25,"Studente","F","TN","Team Panettone","0"
"1847",77,"1",8,"2","pandoro","spumante","0","0","1","1","1",13,"Collega",25,"Studente","F","TN","Team Panettone","1"
"1848",77,"1",8,"3","pandoro","passito","0","1","0","0","1",20,"Collega",25,"Studente","F","TN","Team Panettone","0"
"1849",78,"1",1,"1","panettone","passito","1","1","0","0","0",10,"Collega",29,"Lavoratore","M","VR","Team Panettone","1"
"1850",78,"1",1,"2","pandoro","passito","1","0","1","1","0",10,"Collega",29,"Lavoratore","M","VR","Team Panettone","0"
"1851",78,"1",1,"3","panettone","spumante","0","1","0","0","1",13,"Collega",29,"Lavoratore","M","VR","Team Panettone","0"
"1852",78,"1",2,"1","panettone","passito","1","0","1","0","1",13,"Collega",29,"Lavoratore","M","VR","Team Panettone","0"
"1853",78,"1",2,"2","pandoro","spumante","0","1","1","0","1",10,"Collega",29,"Lavoratore","M","VR","Team Panettone","1"
"1854",78,"1",2,"3","pandoro","spumante","1","1","1","1","1",16,"Collega",29,"Lavoratore","M","VR","Team Panettone","0"
"1855",78,"1",3,"1","panettone","passito","1","1","1","1","1",16,"Collega",29,"Lavoratore","M","VR","Team Panettone","1"
"1856",78,"1",3,"2","panettone","spumante","1","0","1","1","0",16,"Collega",29,"Lavoratore","M","VR","Team Panettone","0"
"1857",78,"1",3,"3","panettone","spumante","0","0","1","0","0",10,"Collega",29,"Lavoratore","M","VR","Team Panettone","0"
"1858",78,"1",4,"1","panettone","passito","1","0","0","1","0",20,"Collega",29,"Lavoratore","M","VR","Team Panettone","0"
"1859",78,"1",4,"2","pandoro","passito","1","1","1","0","0",13,"Collega",29,"Lavoratore","M","VR","Team Panettone","1"
"1860",78,"1",4,"3","pandoro","spumante","1","0","1","0","1",13,"Collega",29,"Lavoratore","M","VR","Team Panettone","0"
"1861",78,"1",5,"1","panettone","spumante","0","0","0","1","1",10,"Collega",29,"Lavoratore","M","VR","Team Panettone","0"
"1862",78,"1",5,"2","pandoro","spumante","0","0","0","0","0",20,"Collega",29,"Lavoratore","M","VR","Team Panettone","0"
"1863",78,"1",5,"3","pandoro","spumante","1","1","0","0","0",10,"Collega",29,"Lavoratore","M","VR","Team Panettone","1"
"1864",78,"1",6,"1","pandoro","spumante","1","1","0","0","0",16,"Collega",29,"Lavoratore","M","VR","Team Panettone","0"
"1865",78,"1",6,"2","panettone","passito","0","1","0","1","0",10,"Collega",29,"Lavoratore","M","VR","Team Panettone","0"
"1866",78,"1",6,"3","panettone","passito","1","1","1","1","1",10,"Collega",29,"Lavoratore","M","VR","Team Panettone","1"
